Температура окружающей среды,Влажность окружающей среды,Температура раствора,Значение АЦП внешнего фотодиода,Значение АЦП внутреннего фотодиода,Интегральная сумма внешнего фотодиода,Интегральная сумма внутреннего фотодиода,Температура лазера,Температура фотодиода,Фурье образ внутреннего фотодиода,Фурье образ внешнего фотодиода,Время с начала эксперимента,Концентрация глюкозы
21.200000000000006,19.000000000000004,21.800000000000004,57279.6677950673,40137.55443830307,286922801.6666666,199843235.00000003,23.36101561086354,23.98537118020233,23129497.40064901,1801036.7377830588,366.5930787220261,10.3
21.200000000000003,19.000000000000004,21.800000000000008,57294.58254472094,40128.59410211476,286922801.6666666,199843235.0,23.37073144979191,23.988072446235105,19183510.393812068,933651.9512864352,366.79274527789954,10.3
21.200000000000003,19.000000000000004,21.800000000000004,57325.365157409615,40102.56896254464,286922801.6666666,199843235.0,23.379152162091664,23.99049822998764,15512514.495753411,950028.3838745214,366.99241183377296,10.3
21.200000000000006,19.000000000000007,21.800000000000004,57322.00663848129,40076.30418003587,286922801.6666667,199843235.00000003,23.386458394146857,23.99264853145993,7172015.700543237,490586.8000505811,367.1920783896466,10.3
21.200000000000003,19.000000000000004,21.800000000000004,57351.63734113991,40057.126407129166,286922801.6666667,199843235.00000003,23.3928595770015,23.99452335065198,1981260.5019316408,137341.67454717658,367.3917449455201,10.3
21.2,19.0,21.8,57353.77531049026,40054.98712219933,286922801.6666666,199843235.0,23.39858816116905,23.996122687563787,2148.480923125258,470.51803160854433,367.5914115013936,10.3
21.200000000000003,19.000000000000004,21.8,57370.98887841293,40041.100035067815,286922801.6666667,199843235.00000003,23.403893851441804,23.99744654219536,1337222.371543927,109509.67029705798,367.7910780572671,10.3
21.2,19.000000000000004,21.800000000000004,57365.16088381936,40010.25698455989,286922801.6666666,199843235.0,23.409037841700236,23.998494914546672,5426281.841427475,470863.9134678395,367.99074461314063,10.3
21.200000000000006,19.000000000000004,21.800000000000008,57387.25741113086,39995.27256814627,286922801.6666667,199843235.0000001,23.414287049722425,23.999267804617755,10038801.892745702,555574.7399350933,368.19041116901417,10.300000000000002
21.200000000000003,19.000000000000004,21.800000000000004,57398.09381400575,39977.75913320944,286922801.6666666,199843235.0000001,23.419908351993517,23.999765212408587,15032768.497163173,1039091.5824065452,368.3900777248877,10.3
